headword_lang,head,pos,additional_pos,trans(no paren),trans(with paren),original_html
German,Umweltministers,Noun,Â m,genitive singular of Umweltminister, genitive singular of Umweltminister,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">genitive singular of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Umweltminister.html"" title=""Umweltminister"">Umweltminister</a></i></span></span></li>"
German,Umweltrelevanz,Etymology,,Umwelt +â€_ Relevanz,Umwelt +â€_ Relevanz,"<p id=""mwAQ""><i class=""Latn mention"" id=""mwAg"" lang=""de""><a href=""Umwelt.html"" title=""Umwelt"">Umwelt</a></i><span> +</span><span>â€_</span><span> </span><i class=""Latn mention"" lang=""de""><a href=""Relevanz.html"" title=""Relevanz"">Relevanz</a></i></p>"
German,Umweltrelevanz,Noun,"Â f â€_(genitive Umweltrelevanz, plural Umweltrelevanzen)",environmental / ecological relevance, environmental / ecological relevance,"<li id=""mwCA""> <a href=""environmental.html"" id=""mwCQ"" title=""environmental"">environmental</a> / <a href=""ecological.html"" id=""mwCg"" title=""ecological"">ecological</a> <a href=""relevance.html"" id=""mwCw"" title=""relevance"">relevance</a></li>"
German,Umweltrelevanzen,Noun, f,plural of Umweltrelevanz, plural of Umweltrelevanz,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Umweltrelevanz.html"" title=""Umweltrelevanz"">Umweltrelevanz</a></i></span></span></li>"
English,Umwelts,Noun,,plural of Umwelt, plural of Umwelt,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""Umwelt.html"" title=""Umwelt"">Umwelt</a></i></span></span></li>"
German,Umweltschutz,Etymology,,Umwelt +â€_ Schutz,Umwelt +â€_ Schutz,"<p id=""mwAg""><i class=""Latn mention"" id=""mwAw"" lang=""de""><a href=""Umwelt.html"" title=""Umwelt"">Umwelt</a></i><span> +</span><span>â€_</span><span> </span><i class=""Latn mention"" lang=""de""><a href=""Schutz.html"" title=""Schutz"">Schutz</a></i></p>"
German,Umweltschutz,Pronunciation,,IPA: /ËˆÊ_mvÉ›ltÊƒÊ_ts/, IPA(key): /ËˆÊ_mvÉ›ltÊƒÊ_ts/,"<li id=""mwBg""> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">/ËˆÊ_mvÉ›ltÊƒÊ_ts/</span></li>"
German,Umweltschutz,Noun,"Â m â€_(genitive Umweltschutzes, no plural)",environmentalism, environmentalism,"<li id=""mwDQ""> <a href=""environmentalism.html"" id=""mwDg"" title=""environmentalism"">environmentalism</a></li>"
German,Umweltschutz,Noun,"Â m â€_(genitive Umweltschutzes, no plural)",conservation, conservation,"<li id=""mwDw""> <a href=""conservation.html"" id=""mwEA"" title=""conservation"">conservation</a></li>"
German,Umweltschutz,Synonyms,,Naturschutz, Naturschutz,"<li id=""mwEw""> <span class=""Latn"" id=""mwFA"" lang=""de""><a href=""Naturschutz.html"" title=""Naturschutz"">Naturschutz</a></span></li>"
German,Umweltschutz,Related terms,,"UmweltbehÃ¶rde,  Umwelterhaltung,  Regenschutz,  Sonnenschutz,  Schutzschirm,  Schutzmantel,  Schutzzaun"," UmweltbehÃ¶rde,  Umwelterhaltung,  Regenschutz,  Sonnenschutz,  Schutzschirm,  Schutzmantel,  Schutzzaun","<li id=""mwFg""> <span class=""Latn"" id=""mwFw"" lang=""de"">UmweltbehÃ¶rde</span></li>, <li id=""mwGA""> <span class=""Latn"" id=""mwGQ"" lang=""de"">Umwelterhaltung</span></li>, <li id=""mwGg""> <span class=""Latn"" id=""mwGw"" lang=""de"">Regenschutz</span></li>, <li id=""mwHA""> <span class=""Latn"" id=""mwHQ"" lang=""de"">Sonnenschutz</span></li>, <li id=""mwHg""> <span class=""Latn"" id=""mwHw"" lang=""de""><a href=""Schutzschirm.html"" title=""Schutzschirm"">Schutzschirm</a></span></li>, <li id=""mwIA""> <span class=""Latn"" id=""mwIQ"" lang=""de"">Schutzmantel</span></li>, <li id=""mwIg""> <span class=""Latn"" id=""mwIw"" lang=""de"">Schutzzaun</span></li>"
German,Umweltschutz,External links,,Umweltschutz in Duden online, Umweltschutz in Duden online,"<li id=""mwJQ""> <a class=""external"" href=""http://www.duden.de/rechtschreibung/Umweltschutz"" id=""mwJg"">Umweltschutz</a><span> in </span><i>Duden</i><span> online</span></li>"
German,UmweltschutzbehÃ¶rde,Etymology,,Umweltschutz +â€_ BehÃ¶rde,Umweltschutz +â€_ BehÃ¶rde,"<p id=""mwAQ""><i class=""Latn mention"" id=""mwAg"" lang=""de""><a href=""Umweltschutz.html"" title=""Umweltschutz"">Umweltschutz</a></i><span> +</span><span>â€_</span><span> </span><i class=""Latn mention"" lang=""de""><a href=""Beh%C3%B6rde.html"" title=""BehÃ¶rde"">BehÃ¶rde</a></i></p>"
German,UmweltschutzbehÃ¶rde,Noun,"Â f â€_(genitive UmweltschutzbehÃ¶rde, plural UmweltschutzbehÃ¶rden)",environmental agency, environmental agency,"<li id=""mwCA""> <a href=""environmental.html"" id=""mwCQ"" title=""environmental"">environmental</a> <a href=""agency.html"" id=""mwCg"" title=""agency"">agency</a></li>"
German,UmweltschutzbehÃ¶rden,Noun,Â f,plural of UmweltschutzbehÃ¶rde, plural of UmweltschutzbehÃ¶rde,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Umweltschutzbeh%C3%B6rde.html"" title=""UmweltschutzbehÃ¶rde"">UmweltschutzbehÃ¶rde</a></i></span></span></li>"
German,Umweltschutze,Noun, m,plural of Umweltschutz, plural of Umweltschutz,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Umweltschutz.html"" title=""Umweltschutz"">Umweltschutz</a></i></span></span></li>"
German,Umweltschutzes,Noun,,genitive singular of Umweltschutz, genitive singular of Umweltschutz,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">genitive singular of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Umweltschutz.html"" title=""Umweltschutz"">Umweltschutz</a></i></span></span></li>"
German,UmweltschÃ_tzer,Noun,"Â m â€_(genitive UmweltschÃ_tzers, plural UmweltschÃ_tzer)",environmentalist, environmentalist,"<li id=""mwBQ""> <a href=""environmentalist.html"" id=""mwBg"" title=""environmentalist"">environmentalist</a></li>"
German,UmweltschÃ_tzer,External links,,UmweltschÃ_tzer in Duden online, UmweltschÃ_tzer in Duden online,"<li id=""mwCA""> <a class=""external"" href=""http://www.duden.de/rechtschreibung/Umweltschuetzer"" id=""mwCQ"">UmweltschÃ_tzer</a><span> in </span><i>Duden</i><span> online</span></li>"
German,UmweltschÃ_tzern,Noun,Â m,dative plural of UmweltschÃ_tzer, dative plural of UmweltschÃ_tzer,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">dative plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Umweltsch%C3%BCtzer.html"" title=""UmweltschÃ_tzer"">UmweltschÃ_tzer</a></i></span></span></li>"
German,UmweltschÃ_tzers,Noun,,genitive singular of UmweltschÃ_tzer, genitive singular of UmweltschÃ_tzer,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">genitive singular of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Umweltsch%C3%BCtzer.html"" title=""UmweltschÃ_tzer"">UmweltschÃ_tzer</a></i></span></span></li>"
German,Umwelttechnik,Etymology,,Umwelt +â€_ Technik,Umwelt +â€_ Technik,"<p id=""mwAQ""><i class=""Latn mention"" id=""mwAg"" lang=""de""><a href=""Umwelt.html"" title=""Umwelt"">Umwelt</a></i><span> +</span><span>â€_</span><span> </span><i class=""Latn mention"" lang=""de""><a href=""Technik.html"" title=""Technik"">Technik</a></i></p>"
German,Umwelttechnik,Noun,"Â f â€_(genitive Umwelttechnik, plural Umwelttechniken)",environmental technology, environmental technology,"<li id=""mwCA""> <a href=""environmental.html"" id=""mwCQ"" title=""environmental"">environmental</a> <a href=""technology.html"" id=""mwCg"" title=""technology"">technology</a></li>"
German,Umwelttechnik,External links,,Umwelttechnik in Duden online, Umwelttechnik in Duden online,"<li id=""mwDA""> <a class=""external"" href=""http://www.duden.de/rechtschreibung/Umwelttechnik"" id=""mwDQ"">Umwelttechnik</a><span> in </span><i>Duden</i><span> online</span></li>"
German,Umwelttechniken,Noun, f,plural of Umwelttechnik, plural of Umwelttechnik,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Umwelttechnik.html"" title=""Umwelttechnik"">Umwelttechnik</a></i></span></span></li>"
German,Umweltverschmutzung,Etymology,,Umwelt +â€_ Verschmutzung,Umwelt +â€_ Verschmutzung,"<p id=""mwAQ""><i class=""Latn mention"" id=""mwAg"" lang=""de""><a href=""Umwelt.html"" title=""Umwelt"">Umwelt</a></i><span> +</span><span>â€_</span><span> </span><i class=""Latn mention"" lang=""de""><a href=""Verschmutzung.html"" title=""Verschmutzung"">Verschmutzung</a></i></p>"
German,Umweltverschmutzung,Noun,"Â f â€_(genitive Umweltverschmutzung, plural Umweltverschmutzungen)",pollution, pollution,"<li id=""mwCA""> <a href=""pollution.html"" id=""mwCQ"" title=""pollution"">pollution</a></li>"
German,Umweltverschmutzungen,Noun,,plural of Umweltverschmutzung, plural of Umweltverschmutzung,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Umweltverschmutzung.html"" title=""Umweltverschmutzung"">Umweltverschmutzung</a></i></span></span></li>"
German,Umwertung,Etymology,,umwerten +â€_ -ung,umwerten +â€_ -ung,"<p id=""mwAQ""><i class=""Latn mention"" id=""mwAg"" lang=""de"">umwerten</i><span> +</span><span>â€_</span><span> </span><i class=""Latn mention"" lang=""de""><a href=""-ung.html"" title=""-ung"">-ung</a></i></p>"
German,Umwertung,Noun,"Â f â€_(genitive Umwertung, plural Umwertungen)",revaluation, revaluation,"<li id=""mwCA""> <a href=""revaluation.html"" id=""mwCQ"" title=""revaluation"">revaluation</a></li>"
German,Umwertung,Noun,"Â f â€_(genitive Umwertung, plural Umwertungen)",re-evaluation, re-evaluation,"<li id=""mwCg""> <a href=""re-evaluation.html"" id=""mwCw"" title=""re-evaluation"">re-evaluation</a></li>"
German,Umwertung,Noun,"Â f â€_(genitive Umwertung, plural Umwertungen)"," transvaluation
 1930, Paul Joachimsen, Der Humanismus und die Entwicklung des deutschen Geistes, in: Deutsche Vierteljahrsschrift fÃ_r Literaturwissenschaft und Geistesgeschichte, 8, page 467:
 Und nun kommt die Reformation selbst. Die grÃ¶ÃŸte geistige UmwÃ_lzung, die je ein Volk des Abendlandes erlebt hat. Sie bringt wirklich eine Umwertung aller Werte.
 And now comes the Reformation itself. The largest spiritual upheaval that was ever experienced by a nation of the Occident. It really brings a transvaluation of all values."," (philosophy) transvaluation
 1930, Paul Joachimsen, Der Humanismus und die Entwicklung des deutschen Geistes, in: Deutsche Vierteljahrsschrift fÃ_r Literaturwissenschaft und Geistesgeschichte, 8, page 467:
 Und nun kommt die Reformation selbst. Die grÃ¶ÃŸte geistige UmwÃ_lzung, die je ein Volk des Abendlandes erlebt hat. Sie bringt wirklich eine Umwertung aller Werte.
 And now comes the Reformation itself. The largest spiritual upheaval that was ever experienced by a nation of the Occident. It really brings a transvaluation of all values.","<li id=""mwDA""> <span class=""ib-brac"" id=""mwDQ"">(</span><span class=""ib-content"">philosophy</span><span class=""ib-brac"" id=""mwDg"">)</span> <a href=""transvaluation.html"" id=""mwDw"" title=""transvaluation"">transvaluation</a>
<ul id=""mwEA""><li id=""mwEQ""> <b id=""mwEg"">1930</b>, <a class=""external"" href=""https://en.wikipedia.org/wiki/de:Paul%20Joachimsohn"" id=""mwEw"" title=""w:de:Paul Joachimsohn"">Paul Joachimsen</a>, <i id=""mwFA""><a class=""external"" href=""https://en.wikisource.org/wiki/de:Der%20Humanismus%20und%20die%20Entwicklung%20des%20deutschen%20Geistes"" id=""mwFQ"" title=""s:de:Der Humanismus und die Entwicklung des deutschen Geistes"">Der Humanismus und die Entwicklung des deutschen Geistes</a></i>, in: Deutsche Vierteljahrsschrift fÃ_r Literaturwissenschaft und Geistesgeschichte, 8, page 467:
<dl id=""mwFg""><dd id=""mwFw""> Und nun kommt die Reformation selbst. Die grÃ¶ÃŸte geistige UmwÃ_lzung, die je ein Volk des Abendlandes erlebt hat. Sie bringt wirklich eine <b id=""mwGA"">Umwertung</b> aller Werte.
<dl id=""mwGQ""><dd id=""mwGg""> And now comes the Reformation itself. The largest spiritual upheaval that was ever experienced by a nation of the Occident. It really brings a transvaluation of all values.</dd></dl></dd></dl></li></ul></li>"
German,Umwertung,External links,,Umwertung in Duden online, Umwertung in Duden online,"<li id=""mwHA""> <a class=""external"" href=""http://www.duden.de/rechtschreibung/Umwertung"" id=""mwHQ"">Umwertung</a><span> in </span><i>Duden</i><span> online</span></li>"
German,Umwertungen,Noun, f,plural of Umwertung, plural of Umwertung,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Umwertung.html"" title=""Umwertung"">Umwertung</a></i></span></span></li>"
German,UmwÃ_lzung,Etymology,,umwÃ_lzen +â€_ -ung,umwÃ_lzen +â€_ -ung,"<p id=""mwAQ""><i class=""Latn mention"" id=""mwAg"" lang=""de"">umwÃ_lzen</i><span> +</span><span>â€_</span><span> </span><i class=""Latn mention"" lang=""de""><a href=""-ung.html"" title=""-ung"">-ung</a></i></p>"
German,UmwÃ_lzung,Pronunciation,,"IPA: [ËˆÊ”Ê_mvÉ›ltsÊ_Å‹],  Audio"," IPA(key): [ËˆÊ”Ê_mvÉ›ltsÊ_Å‹],  Audio(file)","<li id=""mwBQ""> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">[ËˆÊ”Ê_mvÉ›ltsÊ_Å‹]</span></li>, <li id=""mwCA""> <table class=""audiotable"" id=""mwCQ"" style=""vertical-align: top; display:inline-block; list-style:none;line-height: 1em; border-collapse:collapse;""><tbody><tr><td class=""unicode audiolink"" style=""padding-right:5px; padding-left: 0;"">Audio</td><td class=""audiofile""></td><td class=""audiometa"" style=""font-size: 80%;"">(file)</td></tr></tbody></table></li>"
German,UmwÃ_lzung,Noun,"Â f â€_(genitive UmwÃ_lzung, plural UmwÃ_lzungen)","upheaval
 1930, Paul Joachimsen, Der Humanismus und die Entwicklung des deutschen Geistes, in: Deutsche Vierteljahrsschrift fÃ_r Literaturwissenschaft und Geistesgeschichte, 8, page 467:
 Und nun kommt die Reformation selbst. Die grÃ¶ÃŸte geistige UmwÃ_lzung, die je ein Volk des Abendlandes erlebt hat. Sie bringt wirklich eine Umwertung aller Werte.
 And now comes the Reformation itself. The largest spiritual upheaval that was ever experienced by a nation of the Occident. It really brings a transvaluation of all values."," upheaval
 1930, Paul Joachimsen, Der Humanismus und die Entwicklung des deutschen Geistes, in: Deutsche Vierteljahrsschrift fÃ_r Literaturwissenschaft und Geistesgeschichte, 8, page 467:
 Und nun kommt die Reformation selbst. Die grÃ¶ÃŸte geistige UmwÃ_lzung, die je ein Volk des Abendlandes erlebt hat. Sie bringt wirklich eine Umwertung aller Werte.
 And now comes the Reformation itself. The largest spiritual upheaval that was ever experienced by a nation of the Occident. It really brings a transvaluation of all values.","<li id=""mwDw""> <a href=""upheaval.html"" id=""mwEA"" title=""upheaval"">upheaval</a>
<ul id=""mwEQ""><li id=""mwEg""> <b id=""mwEw"">1930</b>, <a class=""external"" href=""https://en.wikipedia.org/wiki/de:Paul%20Joachimsohn"" id=""mwFA"" title=""w:de:Paul Joachimsohn"">Paul Joachimsen</a>, <i id=""mwFQ""><a class=""external"" href=""https://en.wikisource.org/wiki/de:Der%20Humanismus%20und%20die%20Entwicklung%20des%20deutschen%20Geistes"" id=""mwFg"" title=""s:de:Der Humanismus und die Entwicklung des deutschen Geistes"">Der Humanismus und die Entwicklung des deutschen Geistes</a></i>, in: Deutsche Vierteljahrsschrift fÃ_r Literaturwissenschaft und Geistesgeschichte, 8, page 467:
<dl id=""mwFw""><dd id=""mwGA""> Und nun kommt die Reformation selbst. Die grÃ¶ÃŸte geistige <b id=""mwGQ"">UmwÃ_lzung</b>, die je ein Volk des Abendlandes erlebt hat. Sie bringt wirklich eine Umwertung aller Werte.
<dl id=""mwGg""><dd id=""mwGw""> And now comes the Reformation itself. The largest spiritual upheaval that was ever experienced by a nation of the Occident. It really brings a transvaluation of all values.</dd></dl></dd></dl></li></ul></li>"
