headword_lang,head,pos,additional_pos,trans(no paren),trans(with paren),original_html
English,Quippian,Etymology,,Coined by Arthur Cayley.,Coined by Arthur Cayley.,"<p id=""mwAg"">Coined by <a class=""external"" href=""https://en.wikipedia.org/wiki/Arthur%20Cayley"" id=""mwAw"" title=""wikipedia:Arthur Cayley"">Arthur Cayley</a>.</p>"
English,Quippian,Noun, _—_(plural Quippians), A degree 5 class 3 contravariant of a plane cubic., (mathematics) A degree 5 class 3 contravariant of a plane cubic.,"<li id=""mwCA""> <span class=""ib-brac"" id=""mwCQ"">(</span><span class=""ib-content"">mathematics</span><span class=""ib-brac"" id=""mwCg"">)</span> A degree 5 class 3 <a href=""contravariant.html"" id=""mwCw"" title=""contravariant"">contravariant</a> of a <a href=""plane.html"" id=""mwDA"" title=""plane"">plane</a> <a href=""cubic.html"" id=""mwDQ"" title=""cubic"">cubic</a>.</li>"
English,Quippian,Related terms,,Pippian, Pippian,"<li id=""mwDw""> <span class=""Latn"" id=""mwEA"" lang=""en""><a href=""Pippian.html"" title=""Pippian"">Pippian</a></span></li>"
English,Quippians,Noun,,plural of Quippian, plural of Quippian,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""Quippian.html"" title=""Quippian"">Quippian</a></i></span></span></li>"
Spanish,Quique,Proper noun,Î_m, A diminutive of the male given name Enrique.," (Chile, informal) A diminutive of the male given name Enrique.","<li id=""mwBg""> <span class=""ib-brac"" id=""mwBw"">(</span><span class=""ib-content"">Chile<span class=""ib-comma"">,</span><span> </span>informal</span><span class=""ib-brac"" id=""mwCA"">)</span> <span class=""use-with-mention"" id=""mwCQ"">A <a href=""diminutive.html"" title=""diminutive"">diminutive</a> of the male <a href=""given_name.html"" title=""given name"">given name</a> <span class=""Latn"" lang=""es""><a href=""Enrique.html"" title=""Enrique"">Enrique</a></span></span>.</li>"
Portuguese,Quirguizist’£o,Proper noun,Î_m,Kyrgyzstan , Kyrgyzstan (a country in Central Asia),"<li id=""mwBQ""> <span class=""Latn"" id=""mwBg"" lang=""en""><a href=""Kyrgyzstan.html"" title=""Kyrgyzstan"">Kyrgyzstan</a></span><span> (a country in Central </span><span class=""Latn"" lang=""en""><a href=""Asia.html"" title=""Asia"">Asia</a></span><span>)</span></li>"
Portuguese,Quiribati,Proper noun,Î_m,Alternative spelling of Kiribati, Alternative spelling of Kiribati,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">Alternative spelling of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""pt""><a href=""Kiribati.html"" title=""Kiribati"">Kiribati</a></i></span></span></li>"
Italian,Quirina,Pronunciation,,"IPA: /kwiè_ri.na/, [kwiè_rÕ_ièênÕ_’_],  Hyphenation: Qui_—_r’Œ_—_na"," IPA(key): /kwiè_ri.na/, [kwiè_rÕ_ièênÕ_’_],  Hyphenation: Qui_—_r’Œ_—_na","<li id=""mwAw""> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">/kwiè_ri.na/</span><span>, </span><span class=""IPA"" lang="""">[kwiè_rÕ_ièênÕ_’_]</span></li>, <li id=""mwBg""> <span id=""mwBw"">Hyphenation: </span><span class=""Latn"" lang=""it"">Qui_—_r’Œ_—_na</span></li>"
Italian,Quirina,Proper noun,Î_m _—_(masculine form Quirino),A female given name, A female given name,"<li id=""mwDQ""> <span class=""use-with-mention"" id=""mwDg"">A female <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
English,Quirinal,Adjective, _—_(not comparable),"Of or relating to the Quirinal Hill, one of the Seven Hills of Rome. 2006, David I. Kertzer, Prisoner of the Vatican  The most splendid choice, and the one identified with political rule in Rome, was the Quirinal Palace, the huge complex at the top of the Quirinal hill in the center of the city."," Of or relating to the Quirinal Hill, one of the Seven Hills of Rome. 2006, David I. Kertzer, Prisoner of the Vatican (page 78) The most splendid choice, and the one identified with political rule in Rome, was the Quirinal Palace, the huge complex at the top of the Quirinal hill in the center of the city.","<li id=""mwBQ""> Of or relating to the <a class=""external"" href=""https://en.wikipedia.org/wiki/Quirinal%20Hill"" id=""mwBg"" title=""wikipedia:Quirinal Hill"">Quirinal Hill</a>, one of the <a class=""external"" href=""https://en.wikipedia.org/wiki/Seven%20Hills%20of%20Rome"" id=""mwBw"" title=""wikipedia:Seven Hills of Rome"">Seven Hills of Rome</a>.<ul id=""mwCA""><li id=""mwCQ""> <b id=""mwCg"">2006</b>, David I. Kertzer, <i id=""mwCw"">Prisoner of the Vatican</i> (page 78)<dl id=""mwDA""><dd id=""mwDQ""> The most splendid choice, and the one identified with political rule in Rome, was the <b id=""mwDg"">Quirinal</b> Palace, the huge complex at the top of the <b id=""mwDw"">Quirinal</b> hill in the center of the city.</dd></dl></li></ul></li>"
English,Quirinal,Proper noun,,Short for Quirinal Hill., Short for Quirinal Hill.,"<li id=""mwFA""> <span class=""use-with-mention"" id=""mwFQ"">Short for <i class=""Latn mention"" lang=""en""><a href=""Quirinal_Hill.html"" title=""Quirinal Hill"">Quirinal Hill</a></i></span><span>.</span></li>"
English,Quirinal Hill,Proper noun,,One of the seven hills on which Rome was built., One of the seven hills on which Rome was built.,"<li id=""mwBg""> One of the <a class=""external"" href=""https://en.wikipedia.org/wiki/Seven%20hills%20of%20Rome"" id=""mwBw"" title=""wikipedia:Seven hills of Rome"">seven hills</a> on which <a href=""Rome.html"" id=""mwCA"" title=""Rome"">Rome</a> was built.</li>"
Italian,Quirinale,Etymology,,"From Latin  QuiróânóÅlem _—_.Surface analysis: Quirin _—_ +_—_ -ale _—_.","From Latin (collem) QuiróânóÅlem _—_(_—“Quirinal hill_—ù).Surface analysis: Quirin(o) _—_(_—“Quirinus_—ù) +_—_ -ale _—_(_—“-al_—ù, adjective-forming derivational suffix).","<p id=""mwAg"">From <span class=""etylcleanup"" id=""mwAw""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Latin%20language"" title=""w:Latin language"">Latin</a></span></span> <i class=""Latn mention"" id=""mwBQ"" lang=""la"">(<a href=""collem.html"" title=""collem"">collem</a>) <a href=""quirinalem.html"" title=""quirinalem"">QuiróânóÅlem</a></i><span> </span><span>_—_</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">_—“</span><span class=""mention-gloss"">Quirinal hill</span><span class=""mention-gloss-double-quote"">_—ù</span><span class=""mention-gloss-paren"" id=""mwBg"">)</span>.<br id=""mwBw"">Surface analysis: <i class=""Latn mention"" id=""mwCA"" lang=""it""><a href=""Quirino.html"" title=""Quirino"">Quirin(o)</a></i><span> </span><span>_—_</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">_—“</span><span class=""mention-gloss"">Quirinus</span><span class=""mention-gloss-double-quote"">_—ù</span><span class=""mention-gloss-paren"">)</span><span> +</span><span>_—_</span><span> </span><i class=""Latn mention"" lang=""it""><a href=""-ale.html"" title=""-ale"">-ale</a></i><span> </span><span>_—_</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">_—“</span><span class=""mention-gloss"">-al</span><span class=""mention-gloss-double-quote"">_—ù</span><span>, adjective-forming derivational suffix</span><span class=""mention-gloss-paren"">)</span>.</br></p>"
Italian,Quirinale,Pronunciation,,"IPA: /kwi.riè_na.le/, [kwirÕ_iè_nÕ_’_èêlÕ_eÕ_],  Hyphenation: Qui_—_ri_—_n’__—_le"," IPA(key): /kwi.riè_na.le/, [kwirÕ_iè_nÕ_’_èêlÕ_eÕ_],  Hyphenation: Qui_—_ri_—_n’__—_le","<li id=""mwDQ""> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">/kwi.riè_na.le/</span><span>, </span><span class=""IPA"" lang="""">[kwirÕ_iè_nÕ_’_èêlÕ_eÕ_]</span></li>, <li id=""mwEA""> <span id=""mwEQ"">Hyphenation: </span><span class=""Latn"" lang=""it"">Qui_—_ri_—_n’__—_le</span></li>"
Italian,Quirinale,Proper noun,Î_m,"The Quirinal Hill, one of the Seven hills of Rome.","The Quirinal Hill, one of the Seven hills of Rome.","<li id=""mwFw"">The <a href=""Quirinal_Hill.html"" id=""mwGA"" title=""Quirinal Hill"">Quirinal Hill</a>, one of the <a class=""external"" href=""https://en.wikipedia.org/wiki/Seven%20hills%20of%20Rome"" id=""mwGQ"" title=""wikipedia:Seven hills of Rome"">Seven hills of Rome</a>.</li>"
Italian,Quirinale,Proper noun,Î_m,"The Quirinal Palace in Rome, residence of the President of the Italian Republic.","(metonymically) The Quirinal Palace in Rome, residence of the President of the Italian Republic.","<li id=""mwGg""><span class=""ib-brac"" id=""mwGw"">(</span><span class=""ib-content""><a href=""metonymy.html"" title=""metonymy"">metonymically</a></span><span class=""ib-brac"" id=""mwHA"">)</span> The <a class=""external"" href=""https://en.wikipedia.org/wiki/Quirinal%20Palace"" id=""mwHQ"" title=""wikipedia:Quirinal Palace"">Quirinal Palace</a> in <a href=""Rome.html"" id=""mwHg"" title=""Rome"">Rome</a>, residence of the <a href=""President.html"" id=""mwHw"" title=""President"">President</a> of the <a href=""Italian_Republic.html"" id=""mwIA"" title=""Italian Republic"">Italian Republic</a>.</li>"
Italian,Quirinale,Proper noun,Î_m,The presidency of the Italian Republic.,(metonymically) The presidency of the Italian Republic.,"<li id=""mwIQ""><span class=""ib-brac"" id=""mwIg"">(</span><span class=""ib-content""><a href=""metonymy.html"" title=""metonymy"">metonymically</a></span><span class=""ib-brac"" id=""mwIw"">)</span> The <a href=""presidency.html"" id=""mwJA"" title=""presidency"">presidency</a> of the Italian Republic.</li>"
Italian,Quirinale,Derived terms,,"quirinalista, quirinalizio","quirinalista, quirinalizio","<li id=""mwJg""><span class=""Latn"" id=""mwJw"" lang=""it""><a href=""quirinalista.html"" title=""quirinalista"">quirinalista</a></span></li>, <li id=""mwKA""><span class=""Latn"" id=""mwKQ"" lang=""it""><a href=""quirinalizio.html"" title=""quirinalizio"">quirinalizio</a></span></li>"
Latin,Quirinalia,Etymology,,Derived from the name of the god Quiróânus.,Derived from the name of the god Quiróânus.,"<p id=""mwAg"">Derived from the name of the god <i class=""Latn mention"" id=""mwAw"" lang=""la""><a href=""Quirinus.html"" title=""Quirinus"">Quiróânus</a></i>.</p>"
Latin,Quirinalia,Pronunciation,,"IPA: /k_ài.rièêè_naèê.li.a/, [kˆ_£€é.rièêè_naèê.li.a], ,   IPA: /kwi.riè_na.li.a/, [kwi.riè_naèê.li.a]","(Classical) IPA(key): /k_ài.rièêè_naèê.li.a/, [kˆ_£€é.rièêè_naèê.li.a], ,  (Ecclesiastical) IPA(key): /kwi.riè_na.li.a/, [kwi.riè_naèê.li.a]","<li id=""mwBQ""><span class=""ib-brac""><span class=""qualifier-brac"">(</span></span><span class=""ib-content""><span class=""qualifier-content""><a class=""external"" href=""https://en.wikipedia.org/wiki/Classical%20Latin"" title=""w:Classical Latin"">Classical</a></span></span><span class=""ib-brac""><span class=""qualifier-brac"">)</span></span> IPA<sup>(key)</sup>:<span> </span><span class=""IPA"" lang="""">/k_ài.rièêè_naèê.li.a/</span>, <span class=""IPA"" lang="""">[kˆ_£€é.rièêè_naèê.li.a]</span></li>, <span></span>, <li> <span class=""ib-brac""><span class=""qualifier-brac"">(</span></span><span class=""ib-content""><span class=""qualifier-content""><a class=""external"" href=""https://en.wikipedia.org/wiki/Ecclesiastical%20Latin"" title=""w:Ecclesiastical Latin"">Ecclesiastical</a></span></span><span class=""ib-brac""><span class=""qualifier-brac"">)</span></span> IPA<sup>(key)</sup>:<span> </span><span class=""IPA"" lang="""">/kwi.riè_na.li.a/</span>, <span class=""IPA"" lang="""">[kwi.riè_naèê.li.a]</span></li>"
Latin,Quirinalia,Proper noun,Î_nÎ_pl _—_(genitive QuiróânóÅlium); third declension,"A festival dedicated to the god Quirinus, celebrated on February 17th.","(historical, Ancient Rome) A festival dedicated to the god Quirinus, celebrated on February 17th.","<li id=""mwCQ""><span class=""ib-brac"" id=""mwCg"">(</span><span class=""ib-content"">historical<span class=""ib-comma"">,</span><span> </span>Ancient Rome</span><span class=""ib-brac"" id=""mwCw"">)</span> A <a href=""festival.html"" id=""mwDA"" title=""festival"">festival</a> dedicated to the god <a href=""Quirinus.html"" id=""mwDQ"" title=""Quirinus"">Quirinus</a>, celebrated on <a href=""February.html"" id=""mwDg"" title=""February"">February</a> 17th.</li>"
Latin,Quirinalia,Related terms,,"quiróânus, quiróânóÅlis","quiróânus, quiróânóÅlis","<li id=""mwEg""><span class=""Latn"" id=""mwEw"" lang=""la""><a href=""quirinus.html"" title=""quirinus"">quiróânus</a></span></li>, <li id=""mwFA""><span class=""Latn"" id=""mwFQ"" lang=""la""><a href=""quirinalis.html"" title=""quirinalis"">quiróânóÅlis</a></span></li>"
Latin,Quirinalibus,Proper noun,,dative of QuiróânóÅlia,dative of QuiróânóÅlia,"<li id=""mwBg""><span class=""form-of-definition"" id=""mwBw"">dative of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""la""><a href=""Quirinalia.html"" title=""Quirinalia"">QuiróânóÅlia</a></i></span></span></li>"
Latin,Quirinalibus,Proper noun,,ablative of QuiróânóÅlia,ablative of QuiróânóÅlia,"<li id=""mwCA""><span class=""form-of-definition"" id=""mwCQ"">ablative of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""la""><a href=""Quirinalia.html"" title=""Quirinalia"">QuiróânóÅlia</a></i></span></span></li>"
Latin,Quirinalium,Proper noun,,genitive of QuiróânóÅlia,genitive of QuiróânóÅlia,"<li id=""mwBg""><span class=""form-of-definition"" id=""mwBw"">genitive of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""la""><a href=""Quirinalia.html"" title=""Quirinalia"">QuiróânóÅlia</a></i></span></span></li>"
Latin,Quirine,Proper noun,,vocative of Quiróânus,vocative of Quiróânus,"<li id=""mwBg""><span class=""form-of-definition"" id=""mwBw"">vocative of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""la""><a href=""Quirinus.html"" title=""Quirinus"">Quiróânus</a></i></span></span></li>"
Latin,Quirini,Proper noun,,genitive of Quiróânus,genitive of Quiróânus,"<li id=""mwBg""><span class=""form-of-definition"" id=""mwBw"">genitive of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""la""><a href=""Quirinus.html"" title=""Quirinus"">Quiróânus</a></i></span></span></li>"
Italian,Quirino,Etymology,,From Latin Quiróânus.,From Latin Quiróânus.,"<p id=""mwAg"">From <span class=""etyl"" id=""mwAw""><a class=""external"" href=""https://en.wikipedia.org/wiki/Latin%20language"" title=""w:Latin language"">Latin</a></span><span> </span><i class=""Latn mention"" id=""mwBA"" lang=""la""><a href=""Quirinus.html"" title=""Quirinus"">Quiróânus</a></i>.</p>"
Italian,Quirino,Pronunciation,,"IPA: /kwiè_ri.no/, [kwiè_rÕ_ièênÕ_o],  Hyphenation: Qui_—_r’Œ_—_no"," IPA(key): /kwiè_ri.no/, [kwiè_rÕ_ièênÕ_o],  Hyphenation: Qui_—_r’Œ_—_no","<li id=""mwBg""> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">/kwiè_ri.no/</span><span>, </span><span class=""IPA"" lang="""">[kwiè_rÕ_ièênÕ_o]</span></li>, <li id=""mwCQ""> <span id=""mwCg"">Hyphenation: </span><span class=""Latn"" lang=""it"">Qui_—_r’Œ_—_no</span></li>"
Italian,Quirino,Proper noun,Î_m,A male given name , A male given name (feminine form Quirina),"<li id=""mwEg""> <span class=""use-with-mention"" id=""mwEw"">A male <a href=""given_name.html"" title=""given name"">given name</a></span> <span class=""ib-brac"" id=""mwFQ""><span class=""qualifier-brac"">(</span></span><span class=""ib-content""><span class=""qualifier-content"">feminine form <i><b><a href=""Quirina.html"" title=""Quirina"">Quirina</a></b></i></span></span><span class=""ib-brac"" id=""mwFg""><span class=""qualifier-brac"">)</span></span></li>"
Italian,Quirino,Proper noun,Î_m, The god Quirinus., (Roman mythology) The god Quirinus.,"<li id=""mwFw""> <span class=""ib-brac"" id=""mwGA"">(</span><span class=""ib-content""><a href=""Roman.html"" title=""Roman"">Roman</a> <a href=""mythology.html"" title=""mythology"">mythology</a></span><span class=""ib-brac"" id=""mwGQ"">)</span> The god <a href=""Quirinus.html"" id=""mwGg"" title=""Quirinus"">Quirinus</a>.</li>"
