headword_lang,head,pos,additional_pos,trans(no paren),trans(with paren),original_html
Turkish,YeÅŸim'in,Proper noun,,second-person singular possessive of YeÅŸim, second-person singular possessive of YeÅŸim,"<li id=""mwCA""> <span class=""form-of-definition"" id=""mwCQ"">second-person singular possessive of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""tr""><a href=""Ye%C5%9Fim.html"" title=""YeÅŸim"">YeÅŸim</a></i></span></span></li>"
Turkish,YeÅŸim'ler,Proper noun,,plural of YeÅŸim, plural of YeÅŸim,"<li id=""mwCA""> <span class=""form-of-definition"" id=""mwCQ"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""tr""><a href=""Ye%C5%9Fim.html"" title=""YeÅŸim"">YeÅŸim</a></i></span></span></li>"
Turkish,YeÅŸim,Etymology,,"From yeÅŸim â€_, from Persian ÛŒØ´Ù… â€_.","From yeÅŸim â€_(â€œjasperâ€ù), from Persian ÛŒØ´Ù… â€_(yaÅ¡m).","<p id=""mwAg"">From <i class=""Latn mention"" id=""mwAw"" lang=""tr""><a href=""ye%C5%9Fim.html"" title=""yeÅŸim"">yeÅŸim</a></i><span> </span><span>â€_</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">â€œ</span><span class=""mention-gloss"">jasper</span><span class=""mention-gloss-double-quote"">â€ù</span><span class=""mention-gloss-paren"" id=""mwBA"">)</span>, from <span class=""etylcleanup"" id=""mwBQ""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Persian%20language"" title=""w:Persian language"">Persian</a></span></span> <i class=""fa-Arab mention"" id=""mwBw"" lang=""fa""><a href=""%DB%8C%D8%B4%D9%85.html"" title=""ÛŒØ´Ù…"">ÛŒØ´Ù…</a></i><span> </span><span>â€_</span><span class=""mention-gloss-paren"">(</span><span class=""tr mention-tr"" lang="""">yaÅ¡m</span><span class=""mention-gloss-paren"" id=""mwCA"">)</span>.</p>"
Turkish,YeÅŸim,Pronunciation,,Hyphenation: Yeâ€§ÅŸim, Hyphenation: Yeâ€§ÅŸim,"<li id=""mwCg""> <span id=""mwCw"">Hyphenation: </span><span class=""Latn"" id=""mwDA"" lang=""tr"">Yeâ€§ÅŸim</span></li>"
Turkish,YeÅŸim,Proper noun,,A female given name, A female given name,"<li id=""mwEQ""> <span class=""use-with-mention"" id=""mwEg"">A female <a href=""given_name.html"" title=""given name"">given name</a></span></li>"
Turkish,YeÅŸimler,Proper noun,,plural of YeÅŸim, plural of YeÅŸim,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""tr""><a href=""Ye%C5%9Fim.html"" title=""YeÅŸim"">YeÅŸim</a></i></span></span></li>"
Translingual,Yg,Symbol,," Symbol for the yottagram, an SI unit of mass equal to 1024 grams."," (metrology) Symbol for the yottagram, an SI unit of mass equal to 1024 grams.","<li id=""mwBg""> <span class=""ib-brac"" id=""mwBw"">(</span><span class=""ib-content"">metrology</span><span class=""ib-brac"">)</span><span> Symbol for the </span><b><a href=""yottagram.html"" title=""yottagram"">yottagram</a></b><span>, an </span>SI unit<span> of </span><a href=""mass.html"" title=""mass"">mass</a><span> equal to 10</span><sup>24</sup><span> </span><a href=""gram.html"" title=""gram"">gram</a><span>s.</span></li>"
English,Ygdrasyl,Proper noun,,Archaic form of Yggdrasil., Archaic form of Yggdrasil.,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">Archaic form of <i class=""Latn mention"" lang=""en""><a href=""Yggdrasil.html"" title=""Yggdrasil"">Yggdrasil</a></i></span><span>.</span></li>"
English,Yggdrasil,Etymology,,"Borrowing from Old Norse Yggdrasill; commonly accepted as being composed yggr â€_ + drasill â€_, where â€œsteedâ€ù refers to a hanging tree.","Borrowing from Old Norse Yggdrasill; commonly accepted as being composed yggr â€_(â€œterribleâ€ù) + drasill â€_(â€œsteedâ€ù), where â€œsteedâ€ù refers to a hanging tree.","<p id=""mwBw"">Borrowing<span> from </span><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Old%20Norse%20language"" title=""w:Old Norse language"">Old Norse</a></span><span> </span><i class=""Latn mention"" lang=""non""><a href=""Yggdrasill.html"" title=""Yggdrasill"">Yggdrasill</a></i>; commonly accepted as being composed <i class=""Latn mention"" id=""mwCg"" lang=""non"">yggr</i><span> </span><span>â€_</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">â€œ</span><span class=""mention-gloss"">terrible</span><span class=""mention-gloss-double-quote"">â€ù</span><span class=""mention-gloss-paren"" id=""mwCw"">)</span> + <i class=""Latn mention"" id=""mwDA"" lang=""non"">drasill</i><span> </span><span>â€_</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">â€œ</span><span class=""mention-gloss"">steed</span><span class=""mention-gloss-double-quote"">â€ù</span><span class=""mention-gloss-paren"" id=""mwDQ"">)</span>, where â€œsteedâ€ù refers to a hanging tree.</p>"
English,Yggdrasil,Alternative forms,,Yggdrasill, Yggdrasill,"<li id=""mwDw""> <a href=""Yggdrasill.html"" id=""mwEA"" title=""Yggdrasill"">Yggdrasill</a></li>"
English,Yggdrasil,Proper noun,," An immense ash tree that is central in Norse cosmology, believed to connect the nine worlds.
 1863, The London Quarterly Review, Volumes 113-114, page 117,
 Yet it is not easy to pluck out the heart of its mystery; and the descriptions of certain ancient representatives of Yggdrasil do not lessen the difficulty.
 1963, Spike Milligan, Puckoon, chapter 1, page 1,
 With nostrils and legs akimbo, she towered over him like some human Yggdrasill, blotting out the sun.
 1996, Carolyne Larrington , The Seeress's Prophecy, The Poetic Edda, page 6,
 I know that an ash-tree stands called Yggdrasill,
 a high tree, soaked with shining loam;
 from there come the dews which fall in the valley,
 ever green, it stands over the well of fate.
 2007, Bob Curran, Ian Daniels, Walking with the Green Man: Father of the Forest, Spirit of Nature, page 66,
 In Norse mythology, for example, the World Tree, or Yggdrasil, connected the nine existences that straddled the worlds of gods and men with its mighty roots. Yggdrasil was reputedly a gigantic ash tree , around the base of which the serpent NÃ_Ã´hÃ¶ggr had twisted its body.
 2007, J. A. Hunsinger, The Settlers: An Axe of Iron Novel, page 333,
 â€œYggdrasil!â€ù Gudbjartur's voice was filled with awe. â€œIt is Yggdrasil, the world-tree!â€ù He looked at Halfdan, his eyes wide. â€œThe Sacred Grove is here in this land!â€ù"," (Norse mythology) An immense ash tree that is central in Norse cosmology, believed to connect the nine worlds.
 1863, The London Quarterly Review, Volumes 113-114, page 117,
 Yet it is not easy to pluck out the heart of its mystery; and the descriptions of certain ancient representatives of Yggdrasil do not lessen the difficulty.
 1963, Spike Milligan, Puckoon, chapter 1, page 1,
 With nostrils and legs akimbo, she towered over him like some human Yggdrasill, blotting out the sun.
 1996, Carolyne Larrington (editor and translator), The Seeress's Prophecy, The Poetic Edda, page 6,
 I know that an ash-tree stands called Yggdrasill,
 a high tree, soaked with shining loam;
 from there come the dews which fall in the valley,
 ever green, it stands over the well of fate.
 2007, Bob Curran, Ian Daniels, Walking with the Green Man: Father of the Forest, Spirit of Nature, page 66,
 In Norse mythology, for example, the World Tree, or Yggdrasil, connected the nine existences that straddled the worlds of gods and men with its mighty roots. Yggdrasil was reputedly a gigantic ash tree (and was the central feature of Norse cosmology), around the base of which the serpent NÃ_Ã´hÃ¶ggr had twisted its body.
 2007, J. A. Hunsinger, The Settlers: An Axe of Iron Novel, page 333,
 â€œYggdrasil!â€ù Gudbjartur's voice was filled with awe. â€œIt is Yggdrasil, the world-tree!â€ù He looked at Halfdan, his eyes wide. â€œThe Sacred Grove is here in this land!â€ù","<li id=""mwFQ""> <span class=""ib-brac"" id=""mwFg"">(</span><span class=""ib-content""><a href=""Norse.html"" title=""Norse"">Norse</a> <a href=""mythology.html"" title=""mythology"">mythology</a></span><span class=""ib-brac"" id=""mwFw"">)</span> An immense <a href=""ash.html"" id=""mwGA"" title=""ash"">ash</a> <a href=""tree.html"" id=""mwGQ"" title=""tree"">tree</a> that is central in <a href=""Norse.html"" id=""mwGg"" title=""Norse"">Norse</a> <a href=""cosmology.html"" id=""mwGw"" title=""cosmology"">cosmology</a>, believed to connect the nine worlds.
<ul id=""mwHA""><li id=""mwHQ""> <b id=""mwHg"">1863</b>, <i id=""mwHw"">The London Quarterly Review</i>, Volumes 113-114, <a class=""external"" href=""https://books.google.com.au/books?id=IuwRAAAAYAAJ&amp;pg=RA1-PA117&amp;dq=%22yggdrasil%22&amp;hl=en&amp;sa=X&amp;ei=kAYmVd2XGYPo8gX_uYCwCQ&amp;redir_esc=y#v=onepage&amp;q=%22yggdrasil%22&amp;f=false"" id=""mwIA"">page 117</a>,
<dl id=""mwIQ""><dd id=""mwIg""> Yet it is not easy to pluck out the heart of its mystery; and the descriptions of certain ancient representatives of <b id=""mwIw"">Yggdrasil</b> do not lessen the difficulty.</dd></dl></li>
<li id=""mwJA""> <b id=""mwJQ"">1963</b>, <a class=""external"" href=""https://en.wikipedia.org/wiki/Spike%20Milligan"" id=""mwJg"" title=""w:Spike Milligan"">Spike Milligan</a>, <i id=""mwJw""><a class=""external"" href=""https://en.wikipedia.org/wiki/Puckoon"" id=""mwKA"" title=""w:Puckoon"">Puckoon</a></i>, chapter 1, page 1,
<dl id=""mwKQ""><dd id=""mwKg""> With nostrils and legs akimbo, she towered over him like some human <b id=""mwKw"">Yggdrasill</b>, blotting out the sun.</dd></dl></li>
<li id=""mwLA""> <b id=""mwLQ"">1996</b>, Carolyne Larrington (editor and translator), <i id=""mwLg"">The Seeress's Prophecy</i>, <i id=""mwLw""><a class=""external"" href=""https://en.wikipedia.org/wiki/Poetic%20Edda"" id=""mwMA"" title=""w:Poetic Edda"">The Poetic Edda</a></i>, <a class=""external"" href=""https://books.google.com.au/books?id=nBzuQZ4MCPIC&amp;pg=PA6&amp;dq=%22I+know+that+an+ash-tree+stands+called+Yggdrasill,%22&amp;hl=en&amp;sa=X&amp;ei=0wMmVd_wIMLg8AW8n4CYCA&amp;ved=0CDYQ6AEwBA#v=onepage&amp;q=%22I%20know%20that%20an%20ash-tree%20stands%20called%20Yggdrasill%2C%22&amp;f=false"" id=""mwMQ"">page 6</a>,
<dl id=""mwMg""><dd id=""mwMw""> I know that an ash-tree stands called <b id=""mwNA"">Yggdrasill</b>,</dd>
<dd id=""mwNQ""> a high tree, soaked with shining loam;</dd>
<dd id=""mwNg""> from there come the dews which fall in the valley,</dd>
<dd id=""mwNw""> ever green, it stands over the well of fate.</dd></dl></li>
<li id=""mwOA""> <b id=""mwOQ"">2007</b>, Bob Curran, Ian Daniels, <i id=""mwOg"">Walking with the Green Man: Father of the Forest, Spirit of Nature</i>, <a class=""external"" href=""https://books.google.com.au/books?id=mRAYt2Q6CcIC&amp;pg=PA66&amp;dq=%22yggdrasil%22&amp;hl=en&amp;sa=X&amp;ei=kAYmVd2XGYPo8gX_uYCwCQ&amp;redir_esc=y#v=onepage&amp;q=%22yggdrasil%22&amp;f=false"" id=""mwOw"">page 66</a>,
<dl id=""mwPA""><dd id=""mwPQ""> In Norse mythology, for example, the World Tree, or <b id=""mwPg"">Yggdrasil</b>, connected the nine existences that straddled the worlds of gods and men with its mighty roots. <b id=""mwPw"">Yggdrasil</b> was reputedly a gigantic ash tree (and was the central feature of Norse cosmology), around the base of which the serpent NÃ_Ã´hÃ¶ggr had twisted its body.</dd></dl></li>
<li id=""mwQA""> <b id=""mwQQ"">2007</b>, J. A. Hunsinger, <i id=""mwQg"">The Settlers: An Axe of Iron Novel</i>, <a class=""external"" href=""https://books.google.com.au/books?id=p-u4Kq4Md3wC&amp;pg=PA333&amp;dq=%22yggdrasil%22&amp;hl=en&amp;sa=X&amp;ei=kAYmVd2XGYPo8gX_uYCwCQ&amp;redir_esc=y#v=onepage&amp;q=%22yggdrasil%22&amp;f=false"" id=""mwQw"">page 333</a>,
<dl id=""mwRA""><dd id=""mwRQ""> â€œ<b id=""mwRg"">Yggdrasil</b>!â€ù Gudbjartur's voice was filled with awe. â€œIt is <b id=""mwRw"">Yggdrasil</b>, the world-tree!â€ù He looked at Halfdan, his eyes wide. â€œThe Sacred Grove is here in this land!â€ù</dd></dl></li></ul></li>"
English,Yggdrasill,Proper noun,,Alternative spelling of Yggdrasil, Alternative spelling of Yggdrasil,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">Alternative spelling of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""en""><a href=""Yggdrasil.html"" title=""Yggdrasil"">Yggdrasil</a></i></span></span></li>"
Finnish,Yhdistyneet arabiemiirikunnat,Etymology,,"Calque of ""United Arab Emirates"".","Calque of ""United Arab Emirates"".","<p id=""mwAg"">Calque of ""United Arab Emirates"".</p>"
Finnish,Yhdistyneet arabiemiirikunnat,Proper noun,Â pl,The United Arab Emirates., The United Arab Emirates.,"<li id=""mwBw""> The <a href=""United_Arab_Emirates.html"" id=""mwCA"" title=""United Arab Emirates"">United Arab Emirates</a>.</li>"
Finnish,Yhdistyneet arabiemiirikunnat,Synonyms,,"Arabiemiirikunnat,  Arabiemiirikuntien liitto"," Arabiemiirikunnat,  Arabiemiirikuntien liitto","<li id=""mwDA""> <span class=""Latn"" id=""mwDQ"" lang=""fi""><a href=""Arabiemiirikunnat.html"" title=""Arabiemiirikunnat"">Arabiemiirikunnat</a></span></li>, <li id=""mwDg""> <span class=""Latn"" id=""mwDw"" lang=""fi""><a href=""Arabiemiirikuntien_liitto.html"" title=""Arabiemiirikuntien liitto"">Arabiemiirikuntien liitto</a></span></li>"
Finnish,Yhdistyneet arabiemiirikunnat,Related terms,,arabiemiirikuntalainen , arabiemiirikuntalainen (citizen of the United Arab Emirates),"<li id=""mwEQ""> <span class=""Latn"" id=""mwEg"" lang=""fi""><a href=""arabiemiirikuntalainen.html"" title=""arabiemiirikuntalainen"">arabiemiirikuntalainen</a></span> <span class=""ib-brac"" id=""mwEw""><span class=""qualifier-brac"">(</span></span><span class=""ib-content""><span class=""qualifier-content"">citizen of the United Arab Emirates</span></span><span class=""ib-brac"" id=""mwFA""><span class=""qualifier-brac"">)</span></span></li>"
Finnish,Yhdistyneet kansakunnat,Etymology,,yhdistyneet â€_ kansakunnat â€_,yhdistyneet â€_(â€œunited plâ€ù) kansakunnat â€_(â€œnationsâ€ù),"<p id=""mwAQ""><i class=""Latn mention"" id=""mwAg"" lang=""fi""><a href=""yhdistyneet.html"" title=""yhdistyneet"">yhdistyneet</a></i><span> </span><span>â€_</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">â€œ</span><span class=""mention-gloss"">united <i>pl</i></span><span class=""mention-gloss-double-quote"">â€ù</span><span class=""mention-gloss-paren"" id=""mwAw"">)</span> <i class=""Latn mention"" id=""mwBA"" lang=""fi""><a href=""kansakunnat.html"" title=""kansakunnat"">kansakunnat</a></i><span> </span><span>â€_</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">â€œ</span><span class=""mention-gloss"">nations</span><span class=""mention-gloss-double-quote"">â€ù</span><span class=""mention-gloss-paren"" id=""mwBQ"">)</span></p>"
Finnish,Yhdistyneet kansakunnat,Pronunciation,,IPA: /ËˆyhdistyneËêt ËˆkÉ‘nsÉ‘kunËêÉ‘t/, IPA(key): /ËˆyhdistyneËêt ËˆkÉ‘nsÉ‘kunËêÉ‘t/,"<li id=""mwBw""> IPA<sup>(<a class=""external"" href=""https://en.wikipedia.org/wiki/Finnish%20phonology"" title=""wikipedia:Finnish phonology"">key</a>)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">/ËˆyhdistyneËêt ËˆkÉ‘nsÉ‘kunËêÉ‘t/</span></li>"
Finnish,Yhdistyneet kansakunnat,Proper noun,,"The United Nations, the UN."," The United Nations, the UN.","<li id=""mwDg""> The <a href=""United_Nations.html"" id=""mwDw"" title=""United Nations"">United Nations</a>, the <a href=""UN.html"" id=""mwEA"" title=""UN"">UN</a>.</li>"
Finnish,Yhdistyneet kansakunnat,Usage notes,,"According to the Finnish spelling rules on two-part proper nouns, ""kansakunnat"" is always decapitalized."," According to the Finnish spelling rules on two-part proper nouns, ""kansakunnat"" is always decapitalized.","<li id=""mwFA""> According to the Finnish spelling rules on two-part proper nouns, ""kansakunnat"" is always <i id=""mwFQ""><a href=""decapitalize.html"" id=""mwFg"" title=""decapitalize"">decapitalized</a></i>.</li>"
Finnish,Yhdistyneet kansakunnat,Synonyms,,YK , YK (initialism),"<li id=""mwGA""> <span class=""Latn"" id=""mwGQ"" lang=""fi""><a href=""YK.html"" title=""YK"">YK</a></span> <span class=""ib-brac"" id=""mwGg""><span class=""qualifier-brac"">(</span></span><span class=""ib-content""><span class=""qualifier-content"">initialism</span></span><span class=""ib-brac"" id=""mwGw""><span class=""qualifier-brac"">)</span></span></li>"
Finnish,Yhdistyneiden kansakuntien,Proper noun,,Genitive plural   form of Yhdistyneet kansakunnat., Genitive plural   form of Yhdistyneet kansakunnat.,"<li id=""mwBQ""> <span class=""use-with-mention"" id=""mwBg"">Genitive plural   form of <i class=""Latn mention"" lang=""fi""><a href=""Yhdistyneet_kansakunnat.html"" title=""Yhdistyneet kansakunnat"">Yhdistyneet kansakunnat</a></i>.</span></li>"
